url,quote,source_field,context,outcome
https://corrieredeltrentino.corriere.it/notizie/cronaca/26_febbraio_19/inceneritore-la-partita-entra-nel-vivo-attese-le-proposte-sulle-tecnologia-e-il-luogo-dove-sorgera-l-impianto-98c197d1-a3c2-45d6-b5b7-f5ac5af69xlk.shtml,"Vogliamo lasciare all’assemblea — ha aggiunto — la libertà di individuare il presidente che reputa più opportuno, senza introdurre vincoli, anche per le quote di genere",body,"Marika Giovannini Attesa per l’assemblea dell’Egato, l’ente che dovrà occuparsi della gestione integrata dei rifiuti Gli occhi sono puntati su lunedì prossimo, 23 febbraio: dopo mesi di attese e di po",
https://corrieredeltrentino.corriere.it/notizie/cronaca/26_febbraio_19/inceneritore-la-partita-entra-nel-vivo-attese-le-proposte-sulle-tecnologia-e-il-luogo-dove-sorgera-l-impianto-98c197d1-a3c2-45d6-b5b7-f5ac5af69xlk.shtml,sulla base di quella scelta,body,"Marika Giovannini Attesa per l’assemblea dell’Egato, l’ente che dovrà occuparsi della gestione integrata dei rifiuti Gli occhi sono puntati su lunedì prossimo, 23 febbraio: dopo mesi di attese e di po",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,Per il Veneto 300 milioni in più,title,"Autonomia, c'è la prima firma a Roma, il governatore Stefani esulta: «Per il Veneto 300 milioni in più»",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,Saremo ancora più virtuosi,body,"Gloria Bertasi e Stefano Bensa Il presidente: «Saremo ancora più virtuosi». Il Pd: «Forte impronta del governo centrale» Ci sono voluti otto anni tra ostruzionismo in aula e trattative estenuanti, ma ",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,Forte impronta del governo centrale,body,"Gloria Bertasi e Stefano Bensa Il presidente: «Saremo ancora più virtuosi». Il Pd: «Forte impronta del governo centrale» Ci sono voluti otto anni tra ostruzionismo in aula e trattative estenuanti, ma ",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,Continueremo a andare lungo questa direzione,body,"Gloria Bertasi e Stefano Bensa Il presidente: «Saremo ancora più virtuosi». Il Pd: «Forte impronta del governo centrale» Ci sono voluti otto anni tra ostruzionismo in aula e trattative estenuanti, ma ",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,"La Lega ha portato avanti la battaglia a maggior ragione in questa legislatura con un governo di centrodestra — sottolinea — abbiamo approvato una legge quadro, io tra l’altro ne sono stato il relatore e ho visto ore e ore di ostruzionismo perché secondo qualcuno si spaccava l’Italia: in realtà è una legge che permette a territori virtuosi di essere ancora più virtuosi",body,"Gloria Bertasi e Stefano Bensa Il presidente: «Saremo ancora più virtuosi». Il Pd: «Forte impronta del governo centrale» Ci sono voluti otto anni tra ostruzionismo in aula e trattative estenuanti, ma ",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,"Credo sia l’ora che in questo Paese chi vuole assumersi una responsabilità in più, intestandosi anche i rischi, lo possa fare a vantaggio della propria cittadinanza — aggiunge Stefani —. Credo che questo sia doveroso, un segnale di efficienza, di responsabilità e anche di responsabilizzazione della classe politica. Una volta che si dimostrerà efficace, poi varrà anche in altre Regioni che oggi non chiedono l’Autonomia differenziata",body,"Gloria Bertasi e Stefano Bensa Il presidente: «Saremo ancora più virtuosi». Il Pd: «Forte impronta del governo centrale» Ci sono voluti otto anni tra ostruzionismo in aula e trattative estenuanti, ma ",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,Chi è contro l’Autonomia è contro la Costituzione,body,"Gloria Bertasi e Stefano Bensa Il presidente: «Saremo ancora più virtuosi». Il Pd: «Forte impronta del governo centrale» Ci sono voluti otto anni tra ostruzionismo in aula e trattative estenuanti, ma ",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,"la firma di oggi (ieri, ndr) è la possibilità di aver iniziato finalmente questo percorso dal 22 ottobre 2017",body,"Gloria Bertasi e Stefano Bensa Il presidente: «Saremo ancora più virtuosi». Il Pd: «Forte impronta del governo centrale» Ci sono voluti otto anni tra ostruzionismo in aula e trattative estenuanti, ma ",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,"la nostra Regione avrà la possibilità di liberare un sacco di risorse che prima non erano usabili, ma che avevamo",body,"Gloria Bertasi e Stefano Bensa Il presidente: «Saremo ancora più virtuosi». Il Pd: «Forte impronta del governo centrale» Ci sono voluti otto anni tra ostruzionismo in aula e trattative estenuanti, ma ",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,Circa 300 milioni di euro in più per i cittadini,body,"Gloria Bertasi e Stefano Bensa Il presidente: «Saremo ancora più virtuosi». Il Pd: «Forte impronta del governo centrale» Ci sono voluti otto anni tra ostruzionismo in aula e trattative estenuanti, ma ",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,"Facciamo nostre le parole del presidente: oggi (ieri, ndr) è un giorno ancora più bello per essere veneti. A otto anni dal referendum, finalmente ci si avvicina al primo fondamentale traguardo formale",body,"Gloria Bertasi e Stefano Bensa Il presidente: «Saremo ancora più virtuosi». Il Pd: «Forte impronta del governo centrale» Ci sono voluti otto anni tra ostruzionismo in aula e trattative estenuanti, ma ",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,"Lo schema approvato ha ben poco di territoriale: è pressoché identico per Veneto, Lombardia, Piemonte e Liguria. E, visti i contenuti, può essere attuato in ogni Regione a statuto ordinario",body,"Gloria Bertasi e Stefano Bensa Il presidente: «Saremo ancora più virtuosi». Il Pd: «Forte impronta del governo centrale» Ci sono voluti otto anni tra ostruzionismo in aula e trattative estenuanti, ma ",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,"Non c’è un rilievo finanziario , si corre dentro un solco tracciato dal governo e il concetto di identità è divenuto evanescente — sostiene —. Il Fondo sanitario integrativo è la parte più delicata: significherebbe aprire alle assicurazioni private. Dopodiché la distribuzione delle risorse sarebbe comunque soggetta ad un’intesa con il ministero",body,"Gloria Bertasi e Stefano Bensa Il presidente: «Saremo ancora più virtuosi». Il Pd: «Forte impronta del governo centrale» Ci sono voluti otto anni tra ostruzionismo in aula e trattative estenuanti, ma ",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,"Se il datore di lavoro ti dà cento, tolte spese amministrative e altre quote d’accantonamento, in tasca ti resta qualcosa come settanta, mentre il servizio sanitario pubblico copre ogni spesa. Il rischio è quello di un ritorno alle vecchie mutue",body,"Gloria Bertasi e Stefano Bensa Il presidente: «Saremo ancora più virtuosi». Il Pd: «Forte impronta del governo centrale» Ci sono voluti otto anni tra ostruzionismo in aula e trattative estenuanti, ma ",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,sempre subordinati al via libera del governo,body,"Gloria Bertasi e Stefano Bensa Il presidente: «Saremo ancora più virtuosi». Il Pd: «Forte impronta del governo centrale» Ci sono voluti otto anni tra ostruzionismo in aula e trattative estenuanti, ma ",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,"A cosa ci si riferisce, quando si parla di ordinamento? Al gondoliere, al quale viene riconosciuta una certa “abilità intellettuale”? Alla guida turistica dei Magazzini del Sale, che abbiamo solo a Venezia? È tutto fumoso",body,"Gloria Bertasi e Stefano Bensa Il presidente: «Saremo ancora più virtuosi». Il Pd: «Forte impronta del governo centrale» Ci sono voluti otto anni tra ostruzionismo in aula e trattative estenuanti, ma ",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,Zaia aveva promesso di mantenere in Veneto il 90% delle tasse. Il risultato? Appena 17 milioni. Demagogia e propaganda infrante sulla realtà dei fatti,body,"Gloria Bertasi e Stefano Bensa Il presidente: «Saremo ancora più virtuosi». Il Pd: «Forte impronta del governo centrale» Ci sono voluti otto anni tra ostruzionismo in aula e trattative estenuanti, ma ",
https://corrieredelveneto.corriere.it/notizie/politica/26_febbraio_19/autonomia-c-e-la-prima-firma-a-roma-il-governatore-stefani-esulta-per-il-veneto-300-milioni-in-piu-aef8ba89-4dbf-4d11-bfb5-5dc579d1axlk.shtml,abilità intellettuale,body,"Gloria Bertasi e Stefano Bensa Il presidente: «Saremo ancora più virtuosi». Il Pd: «Forte impronta del governo centrale» Ci sono voluti otto anni tra ostruzionismo in aula e trattative estenuanti, ma ",
https://corrierefiorentino.corriere.it/notizie/politica/26_febbraio_19/elezioni-toscana-il-tar-respinge-il-ricorso-di-antonella-bundu-resta-fuori-dal-consiglio-regionale-e1db6919-2915-41dd-aa82-54d37fc7axlk.shtml,Farò ricorso,body,Vincenzo Brunelli La Bundu candidata governatrice alle elezioni regionali dello scorso autunno aveva superato la soglia di sbarramento a livello personale ma non come lista e così non era entrata in C,
https://corrierefiorentino.corriere.it/notizie/politica/26_febbraio_19/elezioni-toscana-il-tar-respinge-il-ricorso-di-antonella-bundu-resta-fuori-dal-consiglio-regionale-e1db6919-2915-41dd-aa82-54d37fc7axlk.shtml,Ricorreremo in Appello al Consiglio di Stato contro la sentenza del Tar regionale,body,Vincenzo Brunelli La Bundu candidata governatrice alle elezioni regionali dello scorso autunno aveva superato la soglia di sbarramento a livello personale ma non come lista e così non era entrata in C,
https://corrierefiorentino.corriere.it/notizie/politica/26_febbraio_19/elezioni-toscana-il-tar-respinge-il-ricorso-di-antonella-bundu-resta-fuori-dal-consiglio-regionale-e1db6919-2915-41dd-aa82-54d37fc7axlk.shtml,Toscana Rossa,body,Vincenzo Brunelli La Bundu candidata governatrice alle elezioni regionali dello scorso autunno aveva superato la soglia di sbarramento a livello personale ma non come lista e così non era entrata in C,
https://corrierefiorentino.corriere.it/notizie/politica/26_febbraio_19/elezioni-toscana-il-tar-respinge-il-ricorso-di-antonella-bundu-resta-fuori-dal-consiglio-regionale-e1db6919-2915-41dd-aa82-54d37fc7axlk.shtml,Toscana Rossa,body,Vincenzo Brunelli La Bundu candidata governatrice alle elezioni regionali dello scorso autunno aveva superato la soglia di sbarramento a livello personale ma non come lista e così non era entrata in C,
https://corrierefiorentino.corriere.it/notizie/politica/26_febbraio_19/elezioni-toscana-il-tar-respinge-il-ricorso-di-antonella-bundu-resta-fuori-dal-consiglio-regionale-e1db6919-2915-41dd-aa82-54d37fc7axlk.shtml,sinistra sinistra,body,Vincenzo Brunelli La Bundu candidata governatrice alle elezioni regionali dello scorso autunno aveva superato la soglia di sbarramento a livello personale ma non come lista e così non era entrata in C,
https://www.repubblica.it/esteri/2026/02/20/diretta/guerra_ucraina_russia_news_oggi-425170791/,"I negoziati a a Ginevra si sono conclusi, sono stati difficili ma professionali",body,"Media Kiev, attacco droni in regione russa di Pskov “I negoziati a a Ginevra si sono conclusi, sono stati difficili ma professionali”. Lo ha annunciato la delegazione di Mosca a poche ore dall’inizio ",
https://www.repubblica.it/esteri/2026/02/20/diretta/guerra_ucraina_russia_news_oggi-425170791/,la Russia cerca di prolungare gli accordi,body,"Media Kiev, attacco droni in regione russa di Pskov “I negoziati a a Ginevra si sono conclusi, sono stati difficili ma professionali”. Lo ha annunciato la delegazione di Mosca a poche ore dall’inizio ",
https://www.repubblica.it/esteri/2026/02/20/diretta/guerra_ucraina_russia_news_oggi-425170791/,sono stati fatti passi significativi,body,"Media Kiev, attacco droni in regione russa di Pskov “I negoziati a a Ginevra si sono conclusi, sono stati difficili ma professionali”. Lo ha annunciato la delegazione di Mosca a poche ore dall’inizio ",
https://www.repubblica.it/esteri/2026/02/20/diretta/guerra_ucraina_russia_news_oggi-425170791/,"Raid delle truppe russe sul Dnipropetrovsk, ferite 3 donne",body,"Media Kiev, attacco droni in regione russa di Pskov “I negoziati a a Ginevra si sono conclusi, sono stati difficili ma professionali”. Lo ha annunciato la delegazione di Mosca a poche ore dall’inizio ",
https://www.repubblica.it/esteri/2026/02/20/diretta/guerra_ucraina_russia_news_oggi-425170791/,dovrebbero rimanere in vigore oltre il 6 marzo 2026,body,"Media Kiev, attacco droni in regione russa di Pskov “I negoziati a a Ginevra si sono conclusi, sono stati difficili ma professionali”. Lo ha annunciato la delegazione di Mosca a poche ore dall’inizio ",
https://www.repubblica.it/esteri/2026/02/20/diretta/guerra_ucraina_russia_news_oggi-425170791/,Le azioni e le politiche continuano a rappresentare una minaccia insolita e straordinaria per la sicurezza nazionale e gli interessi di politica estera degli Stati Uniti,body,"Media Kiev, attacco droni in regione russa di Pskov “I negoziati a a Ginevra si sono conclusi, sono stati difficili ma professionali”. Lo ha annunciato la delegazione di Mosca a poche ore dall’inizio ",
https://www.repubblica.it/esteri/2026/02/20/diretta/guerra_ucraina_russia_news_oggi-425170791/,"Pertanto, prorogo di un anno l'emergenza dichiarata nell'Ordine Esecutivo 13660",body,"Media Kiev, attacco droni in regione russa di Pskov “I negoziati a a Ginevra si sono conclusi, sono stati difficili ma professionali”. Lo ha annunciato la delegazione di Mosca a poche ore dall’inizio ",
https://www.repubblica.it/esteri/2026/02/20/diretta/guerra_ucraina_russia_news_oggi-425170791/,"esportazione di beni, tecnologie e servizi americani in Crimea",body,"Media Kiev, attacco droni in regione russa di Pskov “I negoziati a a Ginevra si sono conclusi, sono stati difficili ma professionali”. Lo ha annunciato la delegazione di Mosca a poche ore dall’inizio ",
https://www.repubblica.it/esteri/2026/02/20/diretta/guerra_ucraina_russia_news_oggi-425170791/,Oggi annunciamo 71 milioni di euro per un nuovo fondo di ricostruzione per l'Ucraina,body,"Media Kiev, attacco droni in regione russa di Pskov “I negoziati a a Ginevra si sono conclusi, sono stati difficili ma professionali”. Lo ha annunciato la delegazione di Mosca a poche ore dall’inizio ",
https://www.repubblica.it/esteri/2026/02/20/diretta/guerra_ucraina_russia_news_oggi-425170791/,in collaborazione con le autorità ucraine,body,"Media Kiev, attacco droni in regione russa di Pskov “I negoziati a a Ginevra si sono conclusi, sono stati difficili ma professionali”. Lo ha annunciato la delegazione di Mosca a poche ore dall’inizio ",
https://www.repubblica.it/esteri/2026/02/20/diretta/guerra_ucraina_russia_news_oggi-425170791/,ricostruzione delle infrastrutture vitali del Paese,body,"Media Kiev, attacco droni in regione russa di Pskov “I negoziati a a Ginevra si sono conclusi, sono stati difficili ma professionali”. Lo ha annunciato la delegazione di Mosca a poche ore dall’inizio ",
https://www.repubblica.it/esteri/2026/02/20/diretta/guerra_ucraina_russia_news_oggi-425170791/,"quasi 40 volte con droni, artiglieria e bombe aeree due distretti",body,"Media Kiev, attacco droni in regione russa di Pskov “I negoziati a a Ginevra si sono conclusi, sono stati difficili ma professionali”. Lo ha annunciato la delegazione di Mosca a poche ore dall’inizio ",
https://www.repubblica.it/esteri/2026/02/20/diretta/guerra_ucraina_russia_news_oggi-425170791/,"progetti di innovazione volti a individuare nuove soluzioni ai problemi militari dell'Ucraina, finanziamenti per la partecipazione svedese a iniziative di addestramento bilaterali e multilaterali, e fondi per la fornitura di materiale precedentemente donato",body,"Media Kiev, attacco droni in regione russa di Pskov “I negoziati a a Ginevra si sono conclusi, sono stati difficili ma professionali”. Lo ha annunciato la delegazione di Mosca a poche ore dall’inizio ",
https://www.repubblica.it/sport/dossier/olimpiadi-invernali/2026/02/19/diretta/olimpiadi_milano_cortina_2026_oggi_medaglie_news-425168580/,"Non ho sentito bene lo sparo, spiazzata al via",body,"a cura di Claudio Cucciatti (reuters) Tutte le gare e i risultati di oggi Alle Olimpiadi invernali ha debuttato lo sci alpinismo , l’unica novità rispetto all’edizione precedente dei Giochi. E l’Itali",
https://www.repubblica.it/sport/dossier/olimpiadi-invernali/2026/02/19/diretta/olimpiadi_milano_cortina_2026_oggi_medaglie_news-425168580/,"Mi assumo la responsabilità per i deludenti risultati ottenuti dagli atleti italiani nelle discipline tecniche - ha scritto Pini dandone comunicazione alla Fisi -. Dopo un'attenta riflessione, e preso atto del venir meno del necessario rapporto di fiducia reciproco con i superiori, ritengo corretto fare un passo indietro. Ringrazio la Fisi per l'opportunità ricevuta e auguro agli atleti un futuro ricco di soddisfazioni sportive",body,"a cura di Claudio Cucciatti (reuters) Tutte le gare e i risultati di oggi Alle Olimpiadi invernali ha debuttato lo sci alpinismo , l’unica novità rispetto all’edizione precedente dei Giochi. E l’Itali",
https://www.repubblica.it/sport/dossier/olimpiadi-invernali/2026/02/19/diretta/olimpiadi_milano_cortina_2026_oggi_medaglie_news-425168580/,". Il debutto dello sci in salita ai Giochi, ma l’Italia non festeggia dalla nostra inviata Alessandra Retico 15:06 Combinata nordica, oro alla Norvegia. Italia quarta L' Italia si è piazzata al quarto posto nella combinata nordica a squadre uomini , chiudendo con Samuel Costa e Aaron Kostner la team sprint di sci di fondo. Gli azzurri erano undicesimi dopo la prova dal trampolino. L'oro è stato conquistato dalla Norvegia , poi argento alla Finlandia e bronzo all'Austria. Samuel Costa (reuters) 14:25 Sprint uomini dello sci alpinismo, oro alla Spagna Lo spagnolo Oscar Cardona Coll si prende la medaglia d'oro nella sprint maschile di sci alpinismo . L'iberico taglia il traguardo in 2'34",body,"a cura di Claudio Cucciatti (reuters) Tutte le gare e i risultati di oggi Alle Olimpiadi invernali ha debuttato lo sci alpinismo , l’unica novità rispetto all’edizione precedente dei Giochi. E l’Itali",
https://www.repubblica.it/sport/dossier/olimpiadi-invernali/2026/02/19/diretta/olimpiadi_milano_cortina_2026_oggi_medaglie_news-425168580/,5 l'atleta neutrale Nikita Filippov e di 2,body,"a cura di Claudio Cucciatti (reuters) Tutte le gare e i risultati di oggi Alle Olimpiadi invernali ha debuttato lo sci alpinismo , l’unica novità rispetto all’edizione precedente dei Giochi. E l’Itali",
https://www.repubblica.it/sport/dossier/olimpiadi-invernali/2026/02/19/diretta/olimpiadi_milano_cortina_2026_oggi_medaglie_news-425168580/,"96. Michele Boscacci 10:53 Combinata nordica a squadre, Germania in testa dopo il salto Dopo la prova dal trampolino della combinata nordica a squadre maschile la Germania è in vantaggio. Johannes Rydzek e Vizenz Geiger sono al comando con 13",body,"a cura di Claudio Cucciatti (reuters) Tutte le gare e i risultati di oggi Alle Olimpiadi invernali ha debuttato lo sci alpinismo , l’unica novità rispetto all’edizione precedente dei Giochi. E l’Itali",
https://www.repubblica.it/sport/dossier/olimpiadi-invernali/2026/02/19/diretta/olimpiadi_milano_cortina_2026_oggi_medaglie_news-425168580/,"sul Giappone . Una delle favorite, l' Austria , è quinta a 29",body,"a cura di Claudio Cucciatti (reuters) Tutte le gare e i risultati di oggi Alle Olimpiadi invernali ha debuttato lo sci alpinismo , l’unica novità rispetto all’edizione precedente dei Giochi. E l’Itali",
https://napoli.repubblica.it/cronaca/2026/02/19/news/bimbo_trapiantato_napoli_annuncio_madre_alleviare_dolore-425170680/,"Mi fa molto piacere tutta questa vicinanza delle persone, anzi colgo anche l'occasione per dire una cosa: io voglio ringraziare i tanti che mi stanno dimostrando l'affetto e vogliono donare soldi per esprimere la loro vicinanza. Ma io rifiuto qualsiasi donazione di denaro. Vorrei tanto che fossero donate all'associazione Aido per la donazione degli organi",body,"di Dario Del Porto e di Antonio Di Costanzo Lâavvocato Petruzzi: âNon Ã¨ eutanasia, ma una pianificazione condivisa delle cureâ Lâannuncio arriva in diretta tv: per il bimbo di Napoli al quale",
https://www.repubblica.it/politica/2026/02/19/news/venezi_machismo_teatro_fenice_muti-425170327/,"Attaccata perché donna, in Italia c’è molto machismo",title,"Venezi: “Attaccata perché donna, in Italia c’è molto machismo”. Muti: “Lasciatela dirigere”",
https://www.repubblica.it/politica/2026/02/19/news/venezi_machismo_teatro_fenice_muti-425170327/,Lasciatela dirigere,title,"Venezi: “Attaccata perché donna, in Italia c’è molto machismo”. Muti: “Lasciatela dirigere”",
https://www.repubblica.it/politica/2026/02/19/news/venezi_machismo_teatro_fenice_muti-425170327/,Tra gli abbonati solo over 80,body,La direttrice d’orchestra sulle polemiche per la sua nomina a La Fenice: “Tra gli abbonati solo over 80”. Il comitato: “Non è vero” Beatrice Venezi parla della polemica che ha investito la sua nomina ,
https://www.repubblica.it/politica/2026/02/19/news/venezi_machismo_teatro_fenice_muti-425170327/,Non è vero,body,La direttrice d’orchestra sulle polemiche per la sua nomina a La Fenice: “Tra gli abbonati solo over 80”. Il comitato: “Non è vero” Beatrice Venezi parla della polemica che ha investito la sua nomina ,
https://www.repubblica.it/politica/2026/02/19/news/venezi_machismo_teatro_fenice_muti-425170327/,Hanno paura del nuovo,body,La direttrice d’orchestra sulle polemiche per la sua nomina a La Fenice: “Tra gli abbonati solo over 80”. Il comitato: “Non è vero” Beatrice Venezi parla della polemica che ha investito la sua nomina ,
https://www.repubblica.it/politica/2026/02/19/news/venezi_machismo_teatro_fenice_muti-425170327/,Non do giudizi perché non l’ho mai vista dirigere e anche se l’avessi vista non farei commenti. Lasciatela dirigere e poi orchestre varie e cori vari daranno le loro opinioni,body,La direttrice d’orchestra sulle polemiche per la sua nomina a La Fenice: “Tra gli abbonati solo over 80”. Il comitato: “Non è vero” Beatrice Venezi parla della polemica che ha investito la sua nomina ,
https://www.repubblica.it/politica/2026/02/19/news/venezi_machismo_teatro_fenice_muti-425170327/,"Mi sono resa conto di essere nel mezzo di una questione politica , era come un modo per attaccare l'attuale governo: c'erano le elezioni nella regione Veneto, a cui appartiene Venezia. Inoltre, con l'aggravante di attaccare una lavoratrice, una donna. C'è molto machismo in Italia",body,La direttrice d’orchestra sulle polemiche per la sua nomina a La Fenice: “Tra gli abbonati solo over 80”. Il comitato: “Non è vero” Beatrice Venezi parla della polemica che ha investito la sua nomina ,
https://www.repubblica.it/politica/2026/02/19/news/venezi_machismo_teatro_fenice_muti-425170327/,"Passato il momento difficile ho pensato: “Hanno paura del nuovo”. Non rischiano con progetti innovativi. Venezia ha bisogno di attirare un nuovo pubblico che arriva con il turismo. Gli abbonati attuali hanno più di 80 anni. Se non si prova a fare qualcosa di diverso nell'arte, dove farlo? Altrimenti i teatri diventano musei. Assumerò l'incarico a ottobre",body,La direttrice d’orchestra sulle polemiche per la sua nomina a La Fenice: “Tra gli abbonati solo over 80”. Il comitato: “Non è vero” Beatrice Venezi parla della polemica che ha investito la sua nomina ,
https://www.repubblica.it/politica/2026/02/19/news/venezi_machismo_teatro_fenice_muti-425170327/,"Falso che gli abbonati della Fenice siano tutti vecchi, pochi sono gli over 80",body,La direttrice d’orchestra sulle polemiche per la sua nomina a La Fenice: “Tra gli abbonati solo over 80”. Il comitato: “Non è vero” Beatrice Venezi parla della polemica che ha investito la sua nomina ,
https://www.repubblica.it/politica/2026/02/19/news/venezi_machismo_teatro_fenice_muti-425170327/,disaccordo e preoccupazione,body,La direttrice d’orchestra sulle polemiche per la sua nomina a La Fenice: “Tra gli abbonati solo over 80”. Il comitato: “Non è vero” Beatrice Venezi parla della polemica che ha investito la sua nomina ,
https://www.repubblica.it/politica/2026/02/19/news/venezi_machismo_teatro_fenice_muti-425170327/,El Clarin,body,La direttrice d’orchestra sulle polemiche per la sua nomina a La Fenice: “Tra gli abbonati solo over 80”. Il comitato: “Non è vero” Beatrice Venezi parla della polemica che ha investito la sua nomina ,
https://www.repubblica.it/politica/2026/02/19/news/venezi_machismo_teatro_fenice_muti-425170327/,"le parole di Venezi risultano mendaci e offensive non solo verso gli abbonati storici del Teatro la Fenice ma verso il pubblico tutto che appoggia con calore l'eccellenza culturale internazionale che rappresenta tale teatro”. Intanto Riccardo Muti , parlando con i giornalisti a margine della presentazione del",body,La direttrice d’orchestra sulle polemiche per la sua nomina a La Fenice: “Tra gli abbonati solo over 80”. Il comitato: “Non è vero” Beatrice Venezi parla della polemica che ha investito la sua nomina ,
https://www.repubblica.it/politica/2026/02/19/news/meloni_mattarella_csm_macron-425170261/,"Csm, giuste parole di Mattarella. Non è voto sul governo",title,"Meloni: “Csm, giuste parole di Mattarella. Non è voto sul governo”. E a Macron: “Nessuna ingerenza”",
https://www.repubblica.it/politica/2026/02/19/news/meloni_mattarella_csm_macron-425170261/,Nessuna ingerenza,title,"Meloni: “Csm, giuste parole di Mattarella. Non è voto sul governo”. E a Macron: “Nessuna ingerenza”",
https://www.repubblica.it/politica/2026/02/19/news/meloni_mattarella_csm_macron-425170261/,La Francia disse che vigilava su di noi,body,"(reuters) La premier parla in un’intervista a Sky Tg 24: “La Francia disse che vigilava su di noi” ""Non ho sentito il presidente della Repubblica in queste ore. Ci eravamo visti la sera prima, nel tra",
